Ticker,Date,RSI,SMA25_Dev,SMA200_Dev,BB_pct_b,MACD_Hist,MACD_Slope,ATR_Pct
1414.T,2026-01-07,76.37489856877707,7.181204671092294,13.146963843610843,1.1005704544479975,8.20829347931182,2.9716328826491747,1.5417914928672927
1414.T,2026-01-08,83.5409677590945,6.627458653980526,12.926475215502952,0.9943442773964852,8.460644133680955,1.7614622522527732,1.5748959808243472
1417.T,2025-10-14,45.01208740688421,-1.2870189571356978,16.70947807114162,0.2076625556087308,-7.060363268980748,-8.68955535823261,2.1318180622902156
1417.T,2025-10-16,49.635009741958456,-0.301048769924824,17.717379972815294,0.416417285624646,-6.203345148764292,0.8570181202164555,2.308188067681516
1417.T,2025-10-17,46.046521130889396,0.08850607845920329,18.092564222654428,0.49082610504943053,-5.920401819153401,-0.7685256789033019,2.2513898262366348
1417.T,2025-11-18,66.69939449174905,3.3353968063240798,22.829891517737778,0.6941026214337528,10.424592060404407,-7.889143111147199,2.5864054475043328
1417.T,2026-01-07,69.28981659549851,5.237579996534052,32.52807891197402,0.8876955388746443,6.2142844800490735,3.3689793298192825,1.7683290971939598
1417.T,2026-01-08,74.3689269883575,5.49126486150665,32.97298724306303,0.8940927835720791,6.028921211909903,-0.9075968407801724,1.7990441792945229
1417.T,2026-02-04,55.00000362673488,3.712378490623078,34.02608878064871,0.8467853415706149,-9.49809752875693,10.694657245322716,2.2638559148019217
1417.T,2026-02-05,54.517610675852914,3.7587695770694625,34.129211695929605,0.8799471569439627,-6.104640163012107,7.770164217705073,2.2569053558408707
1417.T,2026-02-17,52.861615319097425,0.7266750824836925,31.174773043755028,0.5285075188051167,-9.461697894729426,-22.559534286789372,3.118867353027487
1419.T,2025-03-06,56.32183888318475,2.3129054018139743,,0.8401048095409391,10.137776284818443,-1.2660241653894069,1.5791676119873466
1419.T,2025-10-15,28.571406376272122,-4.679614157994585,0.2352758958368685,-0.013779242772456622,-15.23612843391772,-5.888579452423773,1.7882834083100985
1419.T,2026-01-09,44.915248317153406,-3.204084524912266,-3.6872526372672394,0.0008378222461122294,-3.107154796320117,-19.976669240944403,1.6666673202288553
1419.T,2026-01-13,45.833343755839955,-1.1513602114738568,-1.755871446511613,0.3248044898226863,-4.67453207849935,-11.331093194863593,1.7045464536159158
1515.T,2024-12-17,51.77303103593511,-0.7453048029490644,,0.39799701754349925,2.119254800208493,1.6377524425354846,2.123087893819512
1515.T,2024-12-18,48.484849417035434,-0.03344430306115628,,0.5215852165478813,2.101711507241429,-0.5500511155090422,2.1249368714116916
1515.T,2024-12-19,51.449273803207866,0.7544602947368775,,0.6634375478326022,2.463788470196741,0.3445336699882482,2.166554732630058
1515.T,2025-03-04,57.66871405201604,6.2076194598447225,,0.6188339572643731,-2.800099947824549,-3.8231947793541465,3.4391537274339976
1515.T,2025-05-29,59.32835357650683,5.657285070616265,,0.6848901247261794,6.030591884932214,-6.497752176082209,4.427136542696215
1515.T,2025-07-17,41.46339190858595,-1.3352001649360343,32.53918511650586,0.3364966630910318,-3.8256938668545217,-3.9208130203412637,2.3388979621524713
1515.T,2025-07-18,46.363606387510366,-1.2928566661581657,32.150457958459775,0.34565792189102196,-5.711364636532291,-4.930369292167423,2.1739134666507476
1515.T,2025-11-18,48.53931890671798,-3.135116647130012,14.726068384808846,0.3159561706323888,-2.5721695348892055,5.777721551421045,4.028744989137667
1515.T,2026-01-14,86.14173761325424,29.715314647408412,81.87359876831304,1.0551949098959232,60.01414404658311,24.675946876426906,4.850237998412157
1515.T,2026-01-16,80.9155039376542,29.883361835304502,87.40369144691344,0.9465559151587027,70.5450319571271,10.530887910543981,5.2264236062647385
1515.T,2026-01-20,78.2754040613272,25.500774026435653,86.06743726011963,0.8446823272855113,57.809355515782926,-12.735676441344168,5.481619256250262
1515.T,2026-01-21,78.82736344256547,25.7411863058765,88.73401026055951,0.8438209284314052,48.75811530904207,-21.284760651018814,5.657234086997226
1515.T,2026-03-09,27.644229626776053,-24.52374755275426,40.6994750923031,-0.11132959558492643,-156.32145788104103,-56.746608804256226,11.642508952712362
1518.T,2024-10-02,64.81752859868266,,,,7.067943264497796,-1.2262711804782214,3.2852816561104383
1518.T,2025-01-09,76.84477996231094,20.05727080590754,,0.8768892024891307,25.44768447966853,-4.526869541578783,4.898427284347351
1518.T,2025-01-10,78.75895398040592,22.475644809580363,,0.8980046990843024,23.98532595898525,-4.176779307812289,4.968253669425341
1518.T,2025-01-14,78.01417996885091,19.932158457090335,,0.8341213358120191,21.11852194401832,-4.329162535650212,5.1066216820680275
1518.T,2025-06-18,30.000019340187876,-2.8861487469820366,,0.340744184752546,-6.5387887466945,2.223208222173815,2.3680962137820987
1518.T,2025-11-14,45.03104684589564,-0.8589164051437014,26.23560828970711,0.3893740285861002,0.5615464006204667,-2.1127971597968367,3.560455631213244
1518.T,2025-11-18,45.61403950113442,-2.580544051665989,23.200624988392363,0.15072119955973348,-2.4998353078655997,-3.061381708486066,3.4818622394851944
1518.T,2026-02-04,49.212576316897476,1.9811052970554694,23.36363324478415,0.7816811168838297,-2.047153383408725,5.047717981770052,2.317525828635205
1518.T,2026-02-06,61.38996067324547,3.352728745336267,24.942894238738223,0.9392265169763574,3.6990061018859333,5.746159485294658,2.3027585696581
1605.T,2024-10-02,65.52120286353286,,,,12.26264148217406,5.378192137828746,2.614594916612288
1605.T,2025-03-04,50.559995256331916,0.766833537582218,,0.5932813784299735,4.540475892368642,0.6895334368129857,2.113683292969338
1605.T,2025-03-06,47.25084045851826,1.2388323157962395,,0.6562218813845118,4.0673509017212535,-0.47312499064738844,2.0504375215137767
1605.T,2025-03-07,55.71178210495784,2.1823618654577035,,0.8404071524461318,4.854405691236182,0.3301018523852939,1.9411543505438753
